,Time_col,Value,Total_Good_Reviews,Total_Bad_Reviews,AVG_Review_Score,AVG_Freight_Value,AVG_Delivery_Score,total_customer_orders
320,2017-11-07,24945.21,139,22,4.124223602484472,21.361638418079096,0.8961038961038961,160
321,2017-11-08,23436.7,147,28,4.04,20.21291457286432,0.893491124260355,175
322,2017-11-09,29175.829999999998,162,29,4.06282722513089,17.25695067264574,0.9230769230769231,191
323,2017-11-10,23676.7,138,27,3.933333333333333,17.511554404145077,0.8867924528301887,165
324,2017-11-11,27578.63,139,20,4.050314465408805,19.30782857142857,0.9078947368421053,159
325,2017-11-12,26725.08,154,21,4.148571428571429,18.505645161290325,0.9176470588235294,174
326,2017-11-13,29606.24,177,30,4.096618357487923,21.030936170212765,0.8477157360406091,205
327,2017-11-14,32012.6,158,35,3.9740932642487046,19.401756756756754,0.7934782608695652,192
328,2017-11-15,27683.35,154,33,3.962566844919786,17.754444444444445,0.8977272727272727,186
329,2017-11-16,33063.27,199,27,4.1946902654867255,18.090544747081715,0.8447488584474886,226
330,2017-11-17,35386.84,159,39,3.909090909090909,22.147111111111112,0.8486486486486486,197
331,2017-11-18,27968.57,125,26,4.006622516556291,23.228538011695907,0.7872340425531915,149
332,2017-11-19,23312.6,144,16,4.29375,19.074147727272727,0.7961783439490446,158
333,2017-11-20,50621.24,188,44,3.896551724137931,22.066412213740456,0.7351598173515982,230
334,2017-11-21,39831.85,188,41,3.986899563318777,19.22298449612403,0.6396396396396397,228
335,2017-11-22,30721.62,160,43,3.832512315270936,20.872761506276152,0.7052631578947368,201
336,2017-11-23,52584.62,218,69,3.731707317073171,20.19815476190476,0.7238805970149254,283
337,2017-11-24,179200.03,915,270,3.7248945147679327,18.831544655929722,0.6530078465562337,1176
338,2017-11-25,71897.01,376,130,3.6363636363636362,18.85289655172414,0.5811088295687885,499
339,2017-11-26,53939.87,313,82,3.7848101265822787,18.157719298245613,0.643979057591623,391
340,2017-11-27,56966.28,312,98,3.7146341463414636,18.39913502109705,0.6354430379746835,403
341,2017-11-28,56708.409999999996,303,77,3.8815789473684212,19.401206496519723,0.6549865229110512,380
342,2017-11-29,48043.16,249,74,3.721362229102167,19.663497267759563,0.6305732484076433,323
343,2017-11-30,37026.73,217,51,3.9365671641791047,17.950338983050848,0.8,267
344,2017-12-01,46080.84,230,49,3.917562724014337,19.204839743589744,0.7827715355805244,275
345,2017-12-02,35908.51,174,43,3.834101382488479,19.170425531914894,0.7641509433962265,216
346,2017-12-03,34803.19,181,53,3.8547008547008548,18.944444444444443,0.788546255506608,234
347,2017-12-04,56225.41,271,66,3.908011869436202,18.730623306233063,0.7391304347826086,337
348,2017-12-05,40707.77,226,56,3.9468085106382977,18.353095975232197,0.7843866171003717,282
349,2017-12-06,46149.63,235,50,3.943859649122807,20.036560509554143,0.7992565055762082,280
350,2017-12-07,33664.2,186,43,3.965065502183406,18.93035019455253,0.8026905829596412,229
351,2017-12-08,35160.82,174,45,3.863013698630137,19.04962025316456,0.7714285714285715,219
352,2017-12-09,23639.52,132,25,3.9426751592356686,21.249882352941178,0.8441558441558441,155
353,2017-12-10,29784.26,160,31,4.015706806282722,19.129219512195125,0.8586956521739131,190
354,2017-12-11,39415.43,225,44,3.9479553903345725,18.327837837837837,0.8931297709923665,267
355,2017-12-12,40370.39,208,54,3.885496183206107,17.249728813559322,0.8167330677290837,260
356,2017-12-13,34385.08,185,37,3.981981981981982,18.249427480916033,0.9162790697674419,218
357,2017-12-14,30754.31,166,34,3.975,19.975069767441862,0.8871794871794871,200
358,2017-12-15,31451.63,162,30,3.9635416666666665,19.564567307692307,0.8918918918918919,192
359,2017-12-16,22907.05,111,20,4.091603053435114,18.13041666666667,0.9069767441860465,131
360,2017-12-17,22106.0,117,17,4.149253731343284,18.50059602649007,0.9384615384615385,133
361,2017-12-18,33898.13,178,31,4.162679425837321,19.950643776824034,0.8829268292682927,209
362,2017-12-19,24494.28,156,21,4.231638418079096,17.47412935323383,0.861271676300578,176
363,2017-12-20,32004.68,146,26,4.0,20.643571428571427,0.8928571428571429,171
364,2017-12-21,21546.44,122,22,4.041666666666667,18.97903846153846,0.8857142857142857,143
365,2017-12-22,18073.47,95,16,4.126126126126126,17.895590551181105,0.9074074074074074,111
366,2017-12-23,16425.64,88,21,3.926605504587156,20.85747899159664,0.7623762376237624,109
367,2017-12-24,6960.79,51,8,4.1525423728813555,19.383548387096774,1.0,59
368,2017-12-25,12662.23,79,13,4.076086956521739,22.583069306930692,0.8604651162790697,90
369,2017-12-26,23797.46,147,21,4.220238095238095,17.89121546961326,0.9515151515151515,168
370,2017-12-27,21074.29,145,22,4.2395209580838324,18.082119565217393,0.9512195121951219,167
371,2017-12-28,17793.85,126,20,4.123287671232877,17.48127388535032,0.9020979020979021,146
372,2017-12-29,20552.64,117,19,4.154411764705882,18.032649006622517,0.9393939393939394,135
373,2017-12-30,15412.61,78,19,3.917525773195876,19.87814814814815,0.9375,97
374,2017-12-31,10190.93,64,10,4.054054054054054,19.208589743589744,0.971830985915493,74
375,2018-01-01,8486.29,63,11,4.013513513513513,17.82358024691358,0.9166666666666666,74
376,2018-01-02,29494.74,172,32,4.083333333333333,17.577296137339054,0.97,204
377,2018-01-03,37154.62,189,36,4.044444444444444,19.673522267206476,0.9269406392694064,225
378,2018-01-04,40998.15,225,35,4.1,18.26158273381295,0.8951612903225806,258
379,2018-01-05,32341.95,176,38,4.0046728971962615,18.471188524590165,0.9086294416243654,210
380,2018-01-06,32711.84,182,34,4.00462962962963,19.269806201550388,0.9530516431924883,216
381,2018-01-07,33993.48,172,24,4.13265306122449,20.386863636363636,0.9583333333333334,196
382,2018-01-08,45310.6,253,41,4.1020408163265305,19.324101796407184,0.9372822299651568,293
383,2018-01-09,35440.0,218,35,4.138339920948616,18.942720588235293,0.926829268292683,252
384,2018-01-10,44824.93,235,42,4.046931407942238,20.004384858044165,0.8819188191881919,277
385,2018-01-11,46746.38,234,33,4.164794007490637,20.575540983606558,0.9461538461538461,266
386,2018-01-12,37270.23,200,46,3.894308943089431,20.92968309859155,0.9145299145299145,243
387,2018-01-13,33222.38,191,31,4.121621621621622,19.116333333333333,0.95260663507109,219
388,2018-01-14,35993.46,203,37,4.008333333333334,17.56468253968254,0.8864628820960698,235
389,2018-01-15,45208.29,259,48,4.052117263843648,19.554205882352942,0.9,307
390,2018-01-16,51339.38,249,55,3.9210526315789473,18.941436464088397,0.8513513513513513,302
391,2018-01-17,42151.92,244,38,4.088652482269503,20.174366666666668,0.8989169675090253,282
392,2018-01-18,33038.69,204,40,4.028688524590164,18.19204379562044,0.8813559322033898,241
393,2018-01-19,35649.63,186,51,3.7974683544303796,20.190304182509507,0.84,235
394,2018-01-20,26960.0,158,27,4.118918918918919,21.96947115384615,0.8241758241758241,184
395,2018-01-21,28447.420000000002,158,41,3.8894472361809047,19.07962441314554,0.8191489361702128,199
396,2018-01-22,43867.89,255,62,3.914826498422713,17.726543909348443,0.8491803278688524,314
397,2018-01-23,40298.33,219,45,4.090909090909091,18.49,0.828125,262
398,2018-01-24,37025.23,202,43,3.869387755102041,19.18520295202952,0.7457627118644068,244
399,2018-01-25,35335.98,197,38,3.9659574468085106,19.074943396226413,0.8849557522123894,233
400,2018-01-26,39308.94,189,41,3.9304347826086956,19.872830188679245,0.8834080717488789,229
401,2018-01-27,25106.77,128,26,3.9935064935064934,17.552514285714285,0.9066666666666666,153
402,2018-01-28,27804.9,134,22,4.1923076923076925,20.27660714285714,0.9194630872483222,156
403,2018-01-29,36056.52,206,40,3.930894308943089,19.170034602076125,0.8099173553719008,246
404,2018-01-30,35523.61,211,50,3.9233716475095783,18.446900958466454,0.7983870967741935,258
405,2018-01-31,37891.63,227,32,4.173745173745174,17.77419014084507,0.9123505976095617,256
406,2018-02-01,35767.92,203,30,4.133047210300429,20.054440298507462,0.8942731277533039,232
407,2018-02-02,32532.45,169,44,3.868544600938967,18.694921875,0.8454106280193237,212
408,2018-02-03,27572.17,174,20,4.201030927835052,19.722296650717702,0.9259259259259259,193
409,2018-02-04,28261.91,175,28,4.103448275862069,19.039144144144142,0.9289340101522843,201
410,2018-02-05,43196.97,225,48,3.978021978021978,18.645750798722045,0.8415094339622642,271
411,2018-02-06,40066.42,216,54,3.862962962962963,19.091133333333335,0.8931297709923665,268
412,2018-02-07,36529.71,214,37,4.051792828685259,17.76007067137809,0.8760330578512396,248
413,2018-02-08,31911.01,191,43,3.905982905982906,17.70984251968504,0.7955555555555556,230
414,2018-02-09,35374.19,181,39,3.959090909090909,18.192401746724894,0.7788461538461539,216
415,2018-02-10,25265.32,149,32,3.9668508287292816,19.34984615384615,0.8390804597701149,179
416,2018-02-11,26129.46,129,44,3.606936416184971,18.2925,0.7333333333333333,172
417,2018-02-12,27990.55,174,46,3.7363636363636363,17.1952,0.7102803738317757,218
418,2018-02-13,29024.170000000002,182,46,3.912280701754386,17.059961977186312,0.7695852534562212,224
419,2018-02-14,43643.36,261,43,4.0625,18.143478260869564,0.7909407665505227,295
420,2018-02-15,39224.75,223,64,3.7526132404181185,17.91253164556962,0.725925925925926,283
421,2018-02-16,31867.47,166,50,3.7037037037037037,19.506693877551022,0.7333333333333333,214
422,2018-02-17,29611.55,163,42,3.8292682926829267,19.9184375,0.7474747474747475,204
423,2018-02-18,29071.93,166,37,3.9113300492610836,19.10025641025641,0.7085427135678392,202
424,2018-02-19,33735.96,209,51,3.8807692307692307,18.797694915254237,0.6428571428571429,259
425,2018-02-20,42706.69,236,55,3.8487972508591066,18.93711111111111,0.7597173144876325,289
426,2018-02-21,38017.26,205,65,3.7666666666666666,17.823451612903227,0.6,266
427,2018-02-22,38784.23,203,82,3.5403508771929824,16.497872928176793,0.6044776119402985,279
428,2018-02-23,33072.96,182,61,3.7901234567901234,17.87792307692308,0.6293103448275862,235
429,2018-02-24,28341.36,148,47,3.682051282051282,19.30598086124402,0.5,191
430,2018-02-25,34930.88,173,69,3.524793388429752,21.290408921933086,0.5411255411255411,237
431,2018-02-26,50433.96,206,94,3.433333333333333,19.045269461077844,0.45517241379310347,299
432,2018-02-27,47076.99,215,92,3.462540716612378,18.605956284153006,0.5017064846416383,298
433,2018-02-28,52321.74,229,87,3.588607594936709,18.854692737430167,0.5445544554455446,313
434,2018-03-01,46747.4,200,80,3.482142857142857,20.689050632911393,0.4701492537313433,277
435,2018-03-02,37550.31,187,84,3.4428044280442807,18.47217821782178,0.3969465648854962,266
436,2018-03-03,31781.79,162,55,3.6129032258064515,21.61808695652174,0.4634146341463415,214
437,2018-03-04,37479.8,174,66,3.529166666666667,19.63636,0.4649122807017544,236
438,2018-03-05,45635.61,178,87,3.3547169811320754,22.34620253164557,0.46825396825396826,264
439,2018-03-06,45971.24,190,82,3.5,22.28609836065574,0.44776119402985076,271
440,2018-03-07,42513.19,189,71,3.5884615384615386,21.914429065743942,0.48031496062992124,259
441,2018-03-08,33842.12,181,56,3.70042194092827,20.826849816849816,0.5682819383259912,234
442,2018-03-09,33823.07,153,52,3.5707317073170732,23.19244541484716,0.5736040609137056,204
443,2018-03-10,31105.0,138,55,3.4870466321243523,21.482383177570092,0.5351351351351351,193
444,2018-03-11,36618.35,163,55,3.614678899082569,22.167029288702928,0.4883720930232558,218
445,2018-03-12,35930.89,168,66,3.6538461538461537,20.41023166023166,0.4298245614035088,232
446,2018-03-13,42179.58,172,55,3.6387665198237884,22.61248148148148,0.576036866359447,227
447,2018-03-14,28417.25,151,50,3.6517412935323383,20.404468085106384,0.5384615384615384,199
448,2018-03-15,51935.36,218,74,3.6232876712328768,21.81223241590214,0.5661764705882353,290
449,2018-03-16,38760.36,183,71,3.5196850393700787,20.440758620689653,0.6198347107438017,252
450,2018-03-17,24000.21,142,38,3.85,20.51497382198953,0.6022727272727273,180
451,2018-03-18,36076.38,181,36,4.032258064516129,21.36659482758621,0.7251184834123223,215
452,2018-03-19,52707.31,229,75,3.7532894736842106,21.684590163934427,0.658703071672355,303
453,2018-03-20,42887.93,246,54,3.9766666666666666,20.512787356321837,0.726027397260274,297
454,2018-03-21,46482.09,242,45,4.059233449477352,21.33184126984127,0.8050541516245487,286
455,2018-03-22,36989.79,201,53,3.8464566929133857,19.832364864864864,0.7751004016064257,254
456,2018-03-23,34817.72,186,35,4.018099547511312,19.59734375,0.8755980861244019,221
457,2018-03-24,27711.420000000002,136,29,4.0181818181818185,20.76005291005291,0.803680981595092,165
458,2018-03-25,30192.8,159,31,3.9368421052631577,20.511061946902654,0.7446808510638298,190
459,2018-03-26,42745.23,231,41,4.044117647058823,19.30209375,0.7669172932330827,272
460,2018-03-27,40633.58,207,38,4.1020408163265305,20.407058823529415,0.7907949790794979,245
461,2018-03-28,35150.72,179,41,3.8636363636363638,19.435206611570248,0.8,220
462,2018-03-29,33564.47,151,43,3.716494845360825,20.696160714285714,0.7553191489361702,194
463,2018-03-30,26279.75,132,33,3.933333333333333,22.632108108108106,0.7668711656441718,165
464,2018-03-31,29121.4,130,40,3.8411764705882354,19.945284974093266,0.7073170731707317,168
465,2018-04-01,34189.0,168,39,3.927536231884058,20.656637931034485,0.8407960199004975,207
466,2018-04-02,48076.45,239,43,4.074468085106383,23.160331325301204,0.7226277372262774,282
467,2018-04-03,42187.32,216,31,4.149797570850202,20.874551971326166,0.8189300411522634,247
468,2018-04-04,43567.82,218,40,4.046511627906977,19.460243902439025,0.8809523809523809,257
469,2018-04-05,42219.17,239,27,4.2706766917293235,20.671174496644294,0.9157088122605364,266
470,2018-04-06,32285.36,156,33,3.962962962962963,21.129577464788735,0.9447513812154696,189
471,2018-04-07,29014.86,139,26,4.072727272727272,19.008097826086956,0.9130434782608695,164
472,2018-04-08,27883.61,161,24,4.113513513513514,21.322850241545893,0.8907103825136612,185
473,2018-04-09,55782.82,229,25,4.311023622047244,22.324448275862068,0.912,253
474,2018-04-10,32535.28,171,31,4.034653465346534,20.193506493506494,0.9081632653061225,201
475,2018-04-11,47204.47,235,39,4.124087591240876,20.71451612903226,0.9236641221374046,274
476,2018-04-12,39945.38,223,34,4.175097276264592,19.556409395973155,0.9446640316205533,255
477,2018-04-13,36440.53,175,27,4.133663366336633,21.86020661157025,0.9593908629441624,202
478,2018-04-14,22397.87,125,22,4.0,20.652151162790698,0.9172413793103448,146
479,2018-04-15,36564.19,192,31,4.098654708520179,22.856628787878787,0.9360730593607306,223
480,2018-04-16,47364.65,244,36,4.2,21.7100625,0.927536231884058,280
481,2018-04-17,42814.25,234,33,4.194756554307116,19.066945337620577,0.9147286821705426,266
482,2018-04-18,46308.65,237,43,4.114285714285714,21.660380952380955,0.8745387453874539,280
483,2018-04-19,50326.53,257,38,4.16271186440678,18.549408450704224,0.9442508710801394,293
484,2018-04-20,32841.64,173,24,4.16751269035533,18.832489082969435,0.96875,197
485,2018-04-21,22465.89,138,18,4.2243589743589745,20.70739644970414,0.922077922077922,156
486,2018-04-22,31991.79,171,29,4.18,19.918068669527898,0.949748743718593,200
487,2018-04-23,44363.29,247,39,4.13986013986014,20.331398176291792,0.9222614840989399,285
488,2018-04-24,49905.02,232,39,4.1402214022140225,21.93337620578778,0.9622641509433962,271
489,2018-04-25,47356.49,255,29,4.257042253521127,19.81760124610592,0.942652329749104,284
490,2018-04-26,36912.77,227,27,4.326771653543307,17.963979591836733,0.928,254
491,2018-04-27,46764.3,219,23,4.202479338842975,21.08957894736842,0.9071729957805907,242
492,2018-04-28,26978.52,144,25,4.005917159763314,17.895078534031413,0.891566265060241,169
493,2018-04-29,23060.95,148,24,4.058139534883721,19.41090425531915,0.8809523809523809,171
494,2018-04-30,41036.61,213,27,4.291666666666667,18.7859649122807,0.9574468085106383,240
495,2018-05-01,39274.26,221,35,4.1484375,19.053718411552346,0.9285714285714286,256
496,2018-05-02,44908.63,260,37,4.2592592592592595,18.308554572271387,0.8885017421602788,296
497,2018-05-03,50218.85,276,29,4.304918032786885,19.826190476190476,0.9333333333333333,305
498,2018-05-04,45494.1,238,27,4.271698113207547,18.6510355987055,0.9465648854961832,265
499,2018-05-05,32640.67,163,34,4.050761421319797,19.46470588235294,0.8958333333333334,197
500,2018-05-06,33099.31,181,30,4.104265402843602,18.451083333333333,0.9223300970873787,211
501,2018-05-07,62568.25,332,41,4.233243967828418,19.697695961995247,0.8842975206611571,372
502,2018-05-08,55129.38,291,41,4.234939759036145,18.305291005291004,0.9009287925696594,331
503,2018-05-09,51096.82,299,46,4.16231884057971,18.82530612244898,0.8567164179104477,344
504,2018-05-10,58871.87,246,33,4.17921146953405,22.129014925373134,0.8681318681318682,279
505,2018-05-11,43346.5,208,39,4.129554655870446,18.98176056338028,0.8114754098360656,247
506,2018-05-12,34883.12,177,30,4.057971014492754,21.373347280334727,0.87,207
507,2018-05-13,36320.07,185,22,4.154589371980676,19.873048780487807,0.9024390243902439,207
508,2018-05-14,62230.73,323,41,4.170329670329671,20.310750605326877,0.7746478873239436,364
509,2018-05-15,49505.99,307,45,4.1960227272727275,19.8254609929078,0.7816091954022989,352
510,2018-05-16,64742.06,310,48,4.120111731843576,20.82600985221675,0.7549857549857549,357
511,2018-05-17,36258.36,196,33,4.0524017467248905,17.493203125,0.6785714285714286,228
512,2018-05-18,36429.77,206,32,4.050420168067227,17.358339350180508,0.7758620689655172,236
513,2018-05-19,28319.73,121,18,4.093525179856115,18.45230769230769,0.7956204379562044,139
514,2018-05-20,23086.12,134,27,3.950310559006211,18.226979166666666,0.7215189873417721,161
515,2018-05-21,30619.94,175,31,4.077669902912621,17.83225941422594,0.7989949748743719,206
516,2018-05-22,32070.66,170,29,4.115577889447236,18.434353448275864,0.8769230769230769,199
517,2018-05-23,20262.3,122,10,4.340909090909091,18.408266666666666,0.9545454545454546,132
518,2018-05-24,22278.7,106,8,4.385964912280702,16.933923076923076,0.9823008849557522,114
519,2018-05-25,18286.32,96,8,4.413461538461538,17.566015625,0.9805825242718447,104
520,2018-05-26,16914.09,89,10,4.363636363636363,18.232068965517243,0.9797979797979798,99
521,2018-05-27,14693.68,88,12,4.17,19.378839285714285,1.0,100
522,2018-05-28,30304.95,134,9,4.356643356643357,20.16164705882353,1.0,143
523,2018-05-29,29441.329999999998,138,11,4.322147651006712,22.30375722543353,1.0,149
524,2018-05-30,22529.07,126,14,4.307142857142857,21.387612903225804,1.0,140
525,2018-05-31,28156.52,123,11,4.268656716417911,20.857808219178082,0.9848484848484849,133
526,2018-06-01,37284.05,164,20,4.141304347826087,23.619668246445496,0.9782608695652174,184
527,2018-06-02,28939.99,122,20,4.204225352112676,23.249177215189874,0.9858156028368794,142
528,2018-06-03,33024.44,170,23,4.233160621761658,20.31447004608295,1.0,192
529,2018-06-04,34326.4,204,21,4.377777777777778,22.108527131782946,1.0,225
530,2018-06-05,36471.22,177,23,4.245,22.468166666666665,0.9795918367346939,200
531,2018-06-06,32176.98,195,33,4.0701754385964914,21.81436823104693,0.973568281938326,227
532,2018-06-07,42676.38,189,34,4.0358744394618835,22.53378486055777,0.9910313901345291,223
533,2018-06-08,31797.2,169,29,4.1313131313131315,21.054658119658118,0.9381443298969072,198
534,2018-06-09,34033.78,157,16,4.323699421965318,24.524427083333332,0.9763313609467456,172
535,2018-06-10,30295.41,167,26,4.124352331606218,21.367321428571426,0.9578947368421052,193
536,2018-06-11,57345.56,263,31,4.295918367346939,22.614142011834318,0.9387755102040817,294
537,2018-06-12,46762.43,217,30,4.242914979757085,22.199409722222224,0.9344262295081968,246
538,2018-06-13,41586.61,223,36,4.2007722007722,22.85137704918033,0.9762845849802372,259
539,2018-06-14,32707.21,199,13,4.466981132075472,21.95194092827004,0.990521327014218,212
540,2018-06-15,31498.76,167,19,4.236559139784946,23.355023923444975,0.978021978021978,186
541,2018-06-16,29000.08,144,21,4.315151515151515,24.768531073446326,0.9876543209876543,165
542,2018-06-17,20751.52,141,11,4.434210526315789,19.629657142857145,0.9735099337748344,152
543,2018-06-18,41027.07,232,14,4.495934959349594,22.598924731182798,0.9835390946502057,246
544,2018-06-19,40013.6,211,20,4.402597402597403,20.625555555555557,0.9736842105263158,231
545,2018-06-20,34330.26,192,25,4.299539170506913,22.056892430278882,1.0,217
546,2018-06-21,33301.99,207,27,4.213675213675214,21.206098484848486,0.9655172413793104,234
547,2018-06-22,28753.149999999998,162,17,4.268156424581005,19.15480582524272,0.9887005649717514,179
548,2018-06-23,21181.11,132,19,4.225165562913907,21.39063953488372,0.9865771812080537,151
549,2018-06-24,29498.57,184,15,4.391959798994975,23.238440366972476,0.9696969696969697,199
550,2018-06-25,42008.02,218,23,4.352697095435684,20.442704626334518,0.9747899159663865,241
551,2018-06-26,37673.67,213,30,4.234567901234568,22.80469178082192,1.0,243
552,2018-06-27,32920.9,196,19,4.372093023255814,24.730246913580245,0.9812206572769953,215
553,2018-06-28,38773.74,217,26,4.246913580246914,23.12352112676056,0.9748953974895398,243
554,2018-06-29,25098.69,155,21,4.221590909090909,23.478223350253806,0.9766081871345029,174
555,2018-06-30,18621.71,109,15,4.266129032258065,23.32244604316547,1.0,124
556,2018-07-01,29060.7,143,18,4.298136645962733,25.221666666666664,1.0,161
557,2018-07-02,29422.43,186,10,4.474489795918367,28.865483870967743,0.9896373056994818,195
558,2018-07-03,31454.600000000002,203,13,4.449074074074074,21.536778242677823,0.9532710280373832,216
559,2018-07-04,41579.8,230,28,4.282945736434108,20.441896551724138,0.9760956175298805,256
560,2018-07-05,33949.5,169,26,4.076923076923077,23.25859728506787,0.9689119170984456,195
561,2018-07-06,22108.67,113,8,4.3884297520661155,23.87023076923077,0.9666666666666667,121
562,2018-07-07,11277.24,86,5,4.472527472527473,21.788910891089106,1.0,91
563,2018-07-08,17554.72,103,19,4.10655737704918,21.387414965986395,0.9491525423728814,122
564,2018-07-09,23122.170000000002,129,19,4.243243243243243,22.5146835443038,0.8904109589041096,148
565,2018-07-10,22694.45,110,24,4.097014925373134,23.325827814569536,0.8914728682170543,134
566,2018-07-11,22148.64,106,21,3.9921259842519685,24.96993103448276,0.8373983739837398,127
567,2018-07-12,35228.7,102,22,3.9516129032258065,28.73390625,0.8461538461538461,124
568,2018-07-13,32635.24,143,25,4.095238095238095,25.71142105263158,0.9640718562874252,168
569,2018-07-14,26427.02,135,16,4.23841059602649,26.0583125,0.9014084507042254,148
570,2018-07-15,34489.4,126,26,4.065789473684211,26.658143712574848,0.8918918918918919,152
571,2018-07-16,37854.66,214,32,4.215447154471545,24.506969696969698,0.9159663865546218,245
572,2018-07-17,35758.42,197,25,4.184684684684685,21.87266393442623,0.8888888888888888,221
573,2018-07-18,51392.43,295,19,4.474522292993631,22.91370588235294,0.9602649006622517,307
574,2018-07-19,44911.25,217,40,4.11284046692607,21.622508710801394,0.9598393574297188,253
575,2018-07-20,38131.01,212,38,4.144,21.011881533101043,0.9352226720647774,250
576,2018-07-21,25508.97,174,14,4.430851063829787,21.098557692307693,0.9565217391304348,187
577,2018-07-22,32962.26,192,24,4.37037037037037,21.435555555555556,0.9624413145539906,215
578,2018-07-23,48104.33,271,36,4.260586319218241,23.240345821325647,0.912751677852349,307
579,2018-07-24,48154.03,240,32,4.279411764705882,21.642508250825085,0.9545454545454546,271
580,2018-07-25,47917.71,241,27,4.332089552238806,22.920764525993885,0.9393939393939394,268
581,2018-07-26,41784.74,227,20,4.327935222672065,22.6993006993007,0.9590163934426229,247
582,2018-07-27,33331.12,167,22,4.2063492063492065,22.96009259259259,0.956989247311828,189
583,2018-07-28,30168.170000000002,157,19,4.2272727272727275,23.11904761904762,0.9883720930232558,176
584,2018-07-29,36468.26,170,18,4.303191489361702,23.858767772511847,0.9230769230769231,188
585,2018-07-30,46288.01,252,36,4.128472222222222,21.613333333333333,0.8129496402877698,288
586,2018-07-31,54652.1,279,43,4.192546583850931,21.44816976127321,0.8722044728434505,322
587,2018-08-01,48850.81,264,47,4.135048231511254,22.700951008645532,0.8104575163398693,311
588,2018-08-02,45932.7,252,50,4.049668874172186,21.319642857142856,0.7671232876712328,302
589,2018-08-03,49517.59,263,51,4.063694267515924,21.447838616714698,0.8116883116883117,314
590,2018-08-04,41239.97,208,37,4.16734693877551,20.8607299270073,0.8389830508474576,245
591,2018-08-05,42272.07,246,30,4.231884057971015,21.436891025641028,0.7992565055762082,276
592,2018-08-06,65860.43000000001,318,54,4.172043010752688,21.937279069767442,0.7355371900826446,372
593,2018-08-07,62057.77,311,59,4.027027027027027,21.149419953596286,0.7110481586402266,370
594,2018-08-08,51463.76,284,32,4.199367088607595,22.298416666666668,0.864516129032258,316
595,2018-08-09,47261.68,258,31,4.280276816608996,20.79062111801242,0.8642857142857143,289
596,2018-08-10,40690.26,223,33,4.12890625,22.98716417910448,0.8795180722891566,256
597,2018-08-11,31277.25,168,20,4.24468085106383,21.31851851851852,0.9459459459459459,188
598,2018-08-12,36739.75,179,18,4.269035532994923,22.975947136563878,0.93717277486911,197
599,2018-08-13,48163.76,266,26,4.359589041095891,22.62859813084112,0.9295774647887324,292
600,2018-08-14,51574.67,279,37,4.2025316455696204,21.282251461988302,0.8585209003215434,316
601,2018-08-15,53322.7,260,28,4.274305555555555,21.402555205047317,0.900709219858156,288
602,2018-08-16,42581.08,299,22,4.361370716510903,18.545892351274787,0.9367088607594937,320
603,2018-08-17,40872.77,234,24,4.375968992248062,20.44401384083045,0.9598393574297188,257
604,2018-08-18,29695.07,179,19,4.3232323232323235,21.15121359223301,0.9689119170984456,198
605,2018-08-19,29989.35,194,10,4.446078431372549,19.819070796460174,0.9705882352941176,204
606,2018-08-20,40352.47,238,18,4.46484375,18.983639575971733,0.9282868525896414,256
607,2018-08-21,31479.9,230,13,4.407407407407407,17.47143410852713,0.9243697478991597,243
608,2018-08-22,24401.84,173,14,4.411764705882353,18.358703703703704,0.9783783783783784,187
609,2018-08-23,19737.72,132,12,4.409722222222222,15.588136645962733,0.9859154929577465,144
610,2018-08-24,11450.76,85,14,4.191919191919192,14.357094017094017,0.9583333333333334,99
611,2018-08-25,11737.76,64,5,4.449275362318841,15.177999999999999,1.0,69
612,2018-08-26,9304.0,67,6,4.4520547945205475,15.395731707317074,1.0,73
613,2018-08-27,6229.95,61,6,4.402985074626866,10.784507042253521,1.0,67
614,2018-08-28,5216.72,37,7,4.090909090909091,9.940222222222221,1.0,44
615,2018-08-29,2381.83,11,3,3.9285714285714284,13.54125,1.0,14
616,2018-08-30,705.04,2,2,2.75,,,4
617,2018-08-31,63.89,1,0,5.0,,,1
618,2018-09-03,458.64,1,3,1.5,21.46,,4
619,2018-09-06,2443.2000000000003,2,1,3.3333333333333335,,,3
620,2018-09-10,51.17,0,1,1.0,,,1
621,2018-09-11,258.67,0,1,1.0,,,1
622,2018-09-12,84.58,0,1,2.0,,,1
623,2018-09-13,414.04,0,1,1.0,,,1
624,2018-09-17,84.58,0,1,2.0,,,1
625,2018-09-20,191.46,0,1,2.0,,,1
626,2018-09-25,221.54,0,1,1.0,,,1
627,2018-09-26,94.63,0,1,1.0,,,1
628,2018-09-29,137.03,0,1,1.0,,,1
629,2018-10-01,80.38,0,1,2.0,,,1
630,2018-10-03,197.55,0,1,1.0,,,1
631,2018-10-16,222.03,1,0,5.0,,,1
632,2018-10-17,89.71,0,1,1.0,,,1
633,2016-09-15,,0,1,1.0,2.83,-1.0,1
